setting_id,source,level,n_models,width,seed,block_size,triangle,cycle_score,centrality_score,phase_residual,detected_order_d,rank_allowed,residual_type,selected_resolution,centrality_improvement_from_previous_level,centrality_improvement_from_permutation_to_block,supports_brauer_projective_interpretation,is_finite_index_candidate,final_decision,selected_level,mean_pairwise_block_residual,max_pairwise_block_residual,used_remainder_block,individual_accuracy_mean,individual_accuracy_max,merge_evaluated,merge_accuracy,merge_notes,notes
mnist_mlp_N4_W16_S1703_B2,real_mnist,permutation,4,16,1703,2,0-1-2,1.118033988749895,0.9270248108869579,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.01620100747217279,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1703_B2,real_mnist,signed_permutation,4,16,1703,2,0-1-2,1.118033988749895,0.9270248108869579,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.01620100747217279,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1703_B2,real_mnist,monomial_phase_or_scale,4,16,1703,2,0-1-2,0.8990586883342829,0.24746505861180865,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6795597522751492,-0.01620100747217279,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1703_B2,real_mnist,block_orthogonal,4,16,1703,2,0-1-2,1.1557230141582722,0.9432258183591307,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.695760759747322,-0.01620100747217279,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1703_B2,real_mnist,low_rank_GL,4,16,1703,2,0-1-2,0.8240790851965307,0.5845214289963021,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.35870438936282856,-0.01620100747217279,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1703_B2,real_mnist,permutation,4,16,1703,2,0-1-3,1.224744871391589,0.9682458365518543,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.009701730818947985,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1703_B2,real_mnist,signed_permutation,4,16,1703,2,0-1-3,1.224744871391589,0.9682458365518543,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.009701730818947985,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1703_B2,real_mnist,monomial_phase_or_scale,4,16,1703,2,0-1-3,0.936586330873506,0.2819294440724514,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6863163924794029,-0.009701730818947985,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1703_B2,real_mnist,block_orthogonal,4,16,1703,2,0-1-3,1.2578946237642488,0.9779475673708022,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6960181232983509,-0.009701730818947985,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1703_B2,real_mnist,low_rank_GL,4,16,1703,2,0-1-3,0.8184209753378785,0.5812869830534062,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.39666058431739604,-0.009701730818947985,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1703_B2,real_mnist,permutation,4,16,1703,2,0-2-3,1.1726039399558574,0.9499177595981665,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.006857317914233274,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1703_B2,real_mnist,signed_permutation,4,16,1703,2,0-2-3,1.1726039399558574,0.9499177595981665,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.006857317914233274,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1703_B2,real_mnist,monomial_phase_or_scale,4,16,1703,2,0-2-3,0.9513887442884884,0.2734711078380779,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6764466517600887,-0.006857317914233274,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1703_B2,real_mnist,block_orthogonal,4,16,1703,2,0-2-3,1.1909417253610117,0.9567750775123998,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6833039696743219,-0.006857317914233274,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1703_B2,real_mnist,low_rank_GL,4,16,1703,2,0-2-3,0.8380616670280825,0.5930758757929924,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.3636992017194074,-0.006857317914233274,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1703_B2,real_mnist,permutation,4,16,1703,2,1-2-3,1.224744871391589,0.9682458365518543,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.006413564523970461,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1703_B2,real_mnist,signed_permutation,4,16,1703,2,1-2-3,1.224744871391589,0.9682458365518543,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.006413564523970461,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1703_B2,real_mnist,monomial_phase_or_scale,4,16,1703,2,1-2-3,0.9562024915003917,0.3197963898746176,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6484494466772366,0.006413564523970461,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1703_B2,real_mnist,block_orthogonal,4,16,1703,2,1-2-3,1.205288603620682,0.9618322720278838,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6420358821532661,0.006413564523970461,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1703_B2,real_mnist,low_rank_GL,4,16,1703,2,1-2-3,0.8184149096015021,0.5698020553347535,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.3920302166931303,0.006413564523970461,False,False,gl_diagnostic_only,low_rank_GL,0.7582060902323619,1.0318805755445994,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1703_B4,real_mnist,permutation,4,16,1703,4,0-1-2,1.118033988749895,0.9270248108869579,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.021021926810182445,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1703_B4,real_mnist,signed_permutation,4,16,1703,4,0-1-2,1.118033988749895,0.9270248108869579,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.021021926810182445,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1703_B4,real_mnist,monomial_phase_or_scale,4,16,1703,4,0-1-2,0.8990586883342829,0.24746505861180865,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6795597522751492,-0.021021926810182445,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1703_B4,real_mnist,block_orthogonal,4,16,1703,4,0-1-2,1.1677918662554478,0.9480467376971403,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.7005816790853316,-0.021021926810182445,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1703_B4,real_mnist,low_rank_GL,4,16,1703,4,0-1-2,0.8240790851965307,0.5845214289963021,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.3635253087008382,-0.021021926810182445,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1703_B4,real_mnist,permutation,4,16,1703,4,0-1-3,1.224744871391589,0.9682458365518543,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.01815510961956912,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1703_B4,real_mnist,signed_permutation,4,16,1703,4,0-1-3,1.224744871391589,0.9682458365518543,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.01815510961956912,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1703_B4,real_mnist,monomial_phase_or_scale,4,16,1703,4,0-1-3,0.936586330873506,0.2819294440724514,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6863163924794029,-0.01815510961956912,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1703_B4,real_mnist,block_orthogonal,4,16,1703,4,0-1-3,1.2927823887112755,0.9864009461714234,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.704471502098972,-0.01815510961956912,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1703_B4,real_mnist,low_rank_GL,4,16,1703,4,0-1-3,0.8184209753378785,0.5812869830534062,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4051139631180172,-0.01815510961956912,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1703_B4,real_mnist,permutation,4,16,1703,4,0-2-3,1.1726039399558574,0.9499177595981665,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.0121574491584453,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1703_B4,real_mnist,signed_permutation,4,16,1703,4,0-2-3,1.1726039399558574,0.9499177595981665,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.0121574491584453,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1703_B4,real_mnist,monomial_phase_or_scale,4,16,1703,4,0-2-3,0.9513887442884884,0.2734711078380779,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6764466517600887,-0.0121574491584453,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1703_B4,real_mnist,block_orthogonal,4,16,1703,4,0-2-3,1.2059980649484894,0.9620752087566118,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.688604100918534,-0.0121574491584453,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1703_B4,real_mnist,low_rank_GL,4,16,1703,4,0-2-3,0.8380616670280825,0.5930758757929924,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.3689993329636194,-0.0121574491584453,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1703_B4,real_mnist,permutation,4,16,1703,4,1-2-3,1.224744871391589,0.9682458365518543,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.0012444950304567604,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1703_B4,real_mnist,signed_permutation,4,16,1703,4,1-2-3,1.224744871391589,0.9682458365518543,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.0012444950304567604,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1703_B4,real_mnist,monomial_phase_or_scale,4,16,1703,4,1-2-3,0.9562024915003917,0.3197963898746176,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6484494466772366,-0.0012444950304567604,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1703_B4,real_mnist,block_orthogonal,4,16,1703,4,1-2-3,1.228715140789219,0.969490331582311,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6496939417076935,-0.0012444950304567604,False,False,gl_diagnostic_only,low_rank_GL,0.7044618661852325,1.0780390850276784,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
